M,S
6.358251934025366,10.005955509271399
6.415678356303259,9.805224609736396
6.433558098268578,10.699144518922994
6.6114381806536615,10.045260527727116
6.46047118348601,9.740768310311623
6.513811524996178,9.457344072820874
6.578401582367603,9.524721230888428
6.633554699899385,10.543738939608541
6.707812151143009,10.395037284514583
6.6520416376415925,10.178912517549055
6.769430780354943,9.939919073195643
6.877944874831563,10.719645998370234
6.928800282862562,10.055742025731126
7.040325010474219,10.543772068606147
7.006745116158492,9.550173296238233
7.163889004904512,10.444137694697089
7.128693035687781,10.32213517055245
7.125670560700018,9.939586964994858
7.171142546875145,9.70967013309265
7.2433500676775315,10.011234775257188
7.383786330200256,9.828115986845656
7.394068044287081,10.820595910786384
7.4468430471226394,10.618949975221602
7.617863795446971,10.430650333932332
7.58160653033409,10.331948323430996
7.550023010055026,10.275765370535906
7.564745579486388,9.650946359719285
7.69607562211852,10.094689414347263
7.736132740113204,9.904112001277916
7.795566575124487,9.964627976135038
7.905958298607556,10.64378617027201
7.900401768198297,10.522691291283659
8.043497540348717,10.449289716950432
8.031514454823109,10.281237314112186
8.082767022724477,10.09677914262515
8.0940220476997,9.472515605459591
8.319770897280732,9.802142190713745
8.363772535558585,10.668421054839085
8.33824980255389,9.988843477513402
8.411703629151921,9.858658335894454
8.521661967332442,10.847463264611712
8.403903972509227,9.5653556143962
8.497979097796755,10.433617750795579
8.724300833292386,10.171351313756235
8.82742014425959,9.686056686196586
8.866040485897829,10.690591978579592
8.923225585412611,9.97285567326279
8.922096866182127,10.301232543710789
9.040339731303131,10.587953005283742
8.909690373777186,9.855868962595737
9.034535597656921,11.00353741406847
9.059713787131443,10.84445203509305
9.097612698662875,9.783567595696256
9.180271772383517,10.5442230627771
9.299845514606409,10.118786578213847
9.47224203774058,10.720614644853578
9.60200028458857,10.050284648713452
9.525111657754191,10.356005872467469
9.600515820013728,10.233796648304574
9.655892732110155,10.990063609357081
9.498640063648695,10.833850803189272
9.712490020392185,9.858449534300611
9.631737825248747,10.571390829150303
10.082331022396627,10.73199500853204
10.109625401196102,10.155649309632748
9.903554497382055,10.03018319928429
10.126520594284395,10.371863853847097
10.183042090857933,11.252318905905856
10.188711562747299,10.231989584532359
10.239879063961151,11.025920432967153
10.364116502256055,9.762454642330948
10.462094898940085,10.901739662314812
10.239879063961151,9.91234126173796
10.740251330471143,10.752003587060939
10.70614538273882,10.102044904218621
10.77089682746255,11.422960010453442
10.76590207349277,10.372109158670664
10.839391163154739,11.206997241686047
10.825992298115569,10.326819075984028
10.825992298115569,10.223103768523984
10.924355080211194,11.061099824271992
10.856163066981916,10.95353353475535
10.886417918237088,10.591940571160267
10.831471648935459,9.755104051787624
11.117751987746232,10.904479972469286
11.206110569015289,11.338069133133617
11.069725924102451,9.840250694517982
11.410668572879343,10.740298225336575
11.401145759713902,10.03694096044334
11.509537935041886,11.157943999493725
11.509537935041886,10.367790711459103
11.525564641805536,10.213147961758942
11.488203653984666,9.966147639144848
11.546968304450928,11.05264586621826
11.75993003758492,10.964808005306363
11.900401675787885,11.272366554806169
11.916183032324527,10.559509220378494
12.204848473305006,10.703807124861836
12.162681501544684,10.42968633997676
12.241919075350765,11.202227295536503
12.236242168879667,10.923834479791198
12.050373827910306,10.200629834370574
12.236242168879667,9.991982768014047
12.501781122374906,11.025463030225554
12.616623726507337,11.586031697082618
12.711225018030877,11.402087807191242
12.600673751423546,10.55704260723413
12.546594510447482,10.132801646169975
13.032988178577153,11.497818808754126
12.844375908598888,10.709740312576258
12.920632515242678,10.424969918923386
12.581560395570108,10.641554621423696
13.064318307624452,11.246689544441944
13.05905484965968,10.846549543457918
13.227875671614159,10.348692268858725
13.296772564211917,11.055367689737825
13.178882277293804,10.947235079931124
13.504788585246157,11.3837762467449
13.677094136882731,11.676954632021811
13.601178725506042,11.57504036528655
13.516277442750802,10.42346597154084
13.860167221972894,11.190319022537706
13.886296735832381,10.834170261290712
13.830198497511496,10.59966293276668
13.98501674158721,10.353279681134307
13.79944112489562,11.063934869067
14.102266693931284,11.881878027192602
13.938390173192172,10.198296797154784
14.368257639346002,11.460527300511492
14.299871837180397,11.317468805239496
14.409732442214565,10.9587181472861
14.529869237051166,11.628748832020738
14.576107908345447,10.778787273068417
14.611645886714292,11.235195572443079
14.703427627966779,10.609533779646135
14.64217596543303,10.470524135864332
15.15206926022249,11.729709064280293
15.187378374363783,10.822565557192942
15.118372141542517,11.530721971977902
15.23533634399447,11.362993188263788
15.63848609953792,11.149662807590252
15.973258893905637,11.82496856466031
15.89500354152673,11.283228205927395
15.836131641339131,10.551334337568727
15.971017689065183,11.693233825746631
16.097352961807022,11.596323487292715
15.89500354152673,10.772787720189381
16.576134667006695,11.432853730519154
16.645222005116725,11.126618675450043
16.66508688893014,11.897742878602992
16.526528975798502,10.907163768597337
16.936268078094482,11.79741504501795
16.99292311874751,11.280582402078213
16.66508688893014,11.015114534108571
17.161905037032678,11.596283562917515
17.29829965913055,11.387018427911439
17.744723082288793,11.712458958763898
17.766684962843467,11.501228605391093
17.327208555478542,11.115301987364035
18.00728268717938,11.816741943759625
18.053279517269587,11.582296250016302
18.812154997809476,11.722542577457762
18.978790775788784,12.23502740941215
18.8135149001377,12.067112851920301
18.809775405260847,11.483581664076446
19.080583280810504,11.974450390583355
19.099902649320658,11.827198983055395
18.78361974485901,11.266972191424813
20.178168057070334,12.298982575958853
20.158055531221873,12.053391703497107
19.792552286422666,11.907215752609533
20.08106543558017,11.676723057690504
19.858762141465334,11.432255834634995
20.193148540595587,11.541107641956101
20.362447279940007,11.815540682404615
20.533165414733656,11.745926797205666
21.45021361627379,12.378773231253971
21.28963824335059,12.254166502754764
21.073495852837983,12.083549896990453
22.300384635444566,11.807285315684876
22.706648985170926,12.451888501062374
22.370832737340574,12.32049172407827
22.135498264834414,12.202368279197525
23.402496478053802,12.077025535126
23.435083793957205,11.811975157115896
24.20173474010189,12.571489594237342
23.73041919922338,12.373352178653754
24.3062715615129,12.844660443281512
24.1523924809196,11.894282104520224
24.191123775175413,11.603812774555475
24.6340476195563,12.211675773962929
24.74201551068713,11.463123887187923
25.275592671967825,12.928604610706763
25.742946628039554,12.544020322138277
25.673955128912777,12.80863499534587
26.168608177801104,12.636681992701943
26.72852262528223,12.427994971159096
26.789695017291567,13.064967738916769
27.311273284296927,12.526419582627133
27.290168263112303,12.921505379446797
27.67745633606474,12.013989519513554
27.939108431109172,12.60243212952923
27.887320010486075,12.206295901723662
27.96503869558847,12.777467618956356
28.416142985512693,13.162920962136878
28.83437299212601,11.674882510208365
28.850426708261914,11.9546901206557
28.995312961496577,12.563005583515482
29.197751732654435,13.241029514131238
29.401603885903437,13.085076203064936
